TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant4;q59;Timer-0;Launched;14:45:02.856
tenant4;q59;Timer-0;Started;14:45:02.856
tenant4;q4;Timer-1;Launched;14:45:06.285
tenant4;q4;Timer-1;Started;14:45:06.285
tenant4;q11;Timer-2;Launched;14:45:07.292
tenant4;q11;Timer-2;Started;14:45:07.292
tenant4;q4;Timer-3;Launched;14:45:08.472
tenant4;q54;Timer-4;Launched;14:45:09.049
tenant4;q18;Timer-5;Launched;14:45:09.157
tenant4;q14;Timer-6;Launched;14:45:12.607
tenant4;q49;Timer-7;Launched;14:45:12.925
tenant4;q8;Timer-8;Launched;14:45:14.260
tenant4;q29;Timer-9;Launched;14:45:14.431
tenant4;q33;Timer-10;Launched;14:45:17.151
tenant4;q59;Timer-0;Finished;14:45:18.431
tenant4;q4;Timer-1;Finished;14:45:18.431
tenant4;q11;Timer-2;Finished;14:45:18.431
tenant4;q4;Timer-3;Started;14:45:18.431
tenant4;q54;Timer-4;Started;14:45:18.431
tenant4;q18;Timer-5;Started;14:45:18.432
tenant4;q14;Timer-11;Launched;14:45:18.437
tenant4;q11;Timer-12;Launched;14:45:20.824
tenant4;q54;Timer-4;Finished;14:45:22.927
tenant4;q14;Timer-6;Started;14:45:22.927
tenant4;q33;Timer-13;Launched;14:45:22.980
tenant4;q54;Timer-14;Launched;14:45:23.044
tenant4;q4;Timer-3;Finished;14:45:23.750
tenant4;q49;Timer-7;Started;14:45:23.750
tenant4;q18;Timer-5;Finished;14:45:23.904
tenant4;q8;Timer-8;Started;14:45:23.904
tenant4;q48;Timer-15;Launched;14:45:25.230
tenant4;q8;Timer-8;Finished;14:45:28.080
tenant4;q29;Timer-9;Started;14:45:28.080
tenant4;q49;Timer-7;Finished;14:45:28.095
tenant4;q33;Timer-10;Started;14:45:28.095
tenant4;q8;Timer-16;Launched;14:45:30.544
tenant4;q33;Timer-10;Finished;14:45:32.177
tenant4;q14;Timer-11;Started;14:45:32.177
tenant4;q29;Timer-9;Finished;14:45:32.193
tenant4;q11;Timer-12;Started;14:45:32.193
tenant4;q39;Timer-17;Launched;14:45:32.195
tenant4;q31;Timer-18;Launched;14:45:33.074
tenant4;q56;Timer-19;Launched;14:45:33.594
tenant4;q44;Timer-20;Launched;14:45:35.709
tenant4;q25;Timer-21;Launched;14:45:36.352
tenant4;q11;Timer-12;Finished;14:45:37.775
tenant4;q33;Timer-13;Started;14:45:37.775
tenant4;q33;Timer-13;Finished;14:45:41.333
tenant4;q54;Timer-14;Started;14:45:41.333
tenant4;q56;Timer-22;Launched;14:45:41.409
tenant4;q18;Timer-23;Launched;14:45:41.646
tenant4;q24;Timer-24;Launched;14:45:42.931
tenant4;q54;Timer-14;Finished;14:45:44.096
tenant4;q48;Timer-15;Started;14:45:44.096
tenant4;q48;Timer-15;Finished;14:45:45.916
tenant4;q8;Timer-16;Started;14:45:45.916
tenant4;q14;Timer-6;Finished;14:45:46.017
tenant4;q39;Timer-17;Started;14:45:46.017
tenant4;q48;Timer-25;Launched;14:45:47.260
tenant4;q8;Timer-16;Finished;14:45:49.332
tenant4;q31;Timer-18;Started;14:45:49.332
tenant4;q4;Timer-26;Launched;14:45:49.618
tenant4;q14;Timer-27;Launched;14:45:50.047
tenant4;q8;Timer-28;Launched;14:45:50.326
tenant4;q11;Timer-29;Launched;14:45:50.604
tenant4;q49;Timer-30;Launched;14:45:50.821
tenant4;q9;Timer-31;Launched;14:45:50.927
tenant4;q39;Timer-17;Finished;14:45:52.558
tenant4;q56;Timer-19;Started;14:45:52.558
tenant4;q46;Timer-32;Launched;14:45:52.962
tenant4;q31;Timer-18;Finished;14:45:53.045
tenant4;q44;Timer-20;Started;14:45:53.045
tenant4;q49;Timer-33;Launched;14:45:54.227
tenant4;q29;Timer-34;Launched;14:45:54.678
tenant4;q56;Timer-19;Finished;14:45:56.028
tenant4;q25;Timer-21;Started;14:45:56.028
tenant4;q14;Timer-11;Finished;14:45:56.384
tenant4;q56;Timer-22;Started;14:45:56.385
tenant4;q44;Timer-20;Finished;14:45:56.639
tenant4;q18;Timer-23;Started;14:45:56.639
tenant4;q46;Timer-35;Launched;14:45:57.464
tenant4;q56;Timer-22;Finished;14:45:57.484
tenant4;q24;Timer-24;Started;14:45:57.484
tenant4;q31;Timer-36;Launched;14:45:58.064
tenant4;q25;Timer-21;Finished;14:45:58.695
tenant4;q48;Timer-25;Started;14:45:58.695
tenant4;q24;Timer-24;Finished;14:45:58.898
tenant4;q4;Timer-26;Started;14:45:58.899
tenant4;q18;Timer-23;Finished;14:45:59.396
tenant4;q14;Timer-27;Started;14:45:59.396
tenant4;q56;Timer-37;Launched;14:46:02.436
tenant4;q46;Timer-38;Launched;14:46:02.736
tenant4;q48;Timer-25;Finished;14:46:03.303
tenant4;q8;Timer-28;Started;14:46:03.304
tenant4;q13;Timer-39;Launched;14:46:05.728
tenant4;q4;Timer-26;Finished;14:46:06.335
tenant4;q11;Timer-29;Started;14:46:06.335
tenant4;q8;Timer-28;Finished;14:46:07.165
tenant4;q49;Timer-30;Started;14:46:07.165
tenant4;q49;Timer-40;Launched;14:46:09.444
tenant4;q11;Timer-29;Finished;14:46:10.811
tenant4;q9;Timer-31;Started;14:46:10.811
tenant4;q39;Timer-41;Launched;14:46:12.295
tenant4;q18;Timer-42;Launched;14:46:12.316
tenant4;q24;Timer-43;Launched;14:46:12.359
tenant4;q49;Timer-30;Finished;14:46:12.993
tenant4;q46;Timer-32;Started;14:46:12.993
tenant4;q9;Timer-31;Finished;14:46:13.004
tenant4;q49;Timer-33;Started;14:46:13.004
tenant4;q46;Timer-32;Finished;14:46:15.829
tenant4;q29;Timer-34;Started;14:46:15.829
tenant4;q49;Timer-33;Finished;14:46:16.577
tenant4;q46;Timer-35;Started;14:46:16.577
tenant4;q59;Timer-44;Launched;14:46:17.181
tenant4;q46;Timer-35;Finished;14:46:18.892
tenant4;q31;Timer-36;Started;14:46:18.892
tenant4;q29;Timer-34;Finished;14:46:19.214
tenant4;q56;Timer-37;Started;14:46:19.214
tenant4;q17;Timer-45;Launched;14:46:21.488
tenant4;q49;Timer-46;Launched;14:46:22.710
tenant4;q58;Timer-47;Launched;14:46:23.289
tenant4;q31;Timer-36;Finished;14:46:23.990
tenant4;q46;Timer-38;Started;14:46:23.990
tenant4;q14;Timer-27;Finished;14:46:25.298
tenant4;q13;Timer-39;Started;14:46:25.298
tenant4;q56;Timer-37;Finished;14:46:25.423
tenant4;q49;Timer-40;Started;14:46:25.424
tenant4;q46;Timer-38;Finished;14:46:25.777
tenant4;q39;Timer-41;Started;14:46:25.777
tenant4;q13;Timer-39;Finished;14:46:27.683
tenant4;q18;Timer-42;Started;14:46:27.683
tenant4;q49;Timer-40;Finished;14:46:28.126
tenant4;q24;Timer-43;Started;14:46:28.126
tenant4;q24;Timer-43;Finished;14:46:28.507
tenant4;q59;Timer-44;Started;14:46:28.507
tenant4;q39;Timer-41;Finished;14:46:29.571
tenant4;q17;Timer-45;Started;14:46:29.571
tenant4;q59;Timer-44;Finished;14:46:30.301
tenant4;q49;Timer-46;Started;14:46:30.301
tenant4;q18;Timer-42;Finished;14:46:30.577
tenant4;q58;Timer-47;Started;14:46:30.577
tenant4;q49;Timer-46;Finished;14:46:33.014
tenant4;q17;Timer-45;Finished;14:46:33.019
tenant4;q58;Timer-47;Finished;14:46:33.280
