TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant6;q65;Timer-15;Started;16:31:06.020
tenant6;q33;Timer-13;Finished;16:31:06.983
tenant6;q31;Timer-16;Started;16:31:06.983
tenant6;q27;Timer-14;Finished;16:31:07.172
tenant6;q18;Timer-17;Started;16:31:07.172
tenant6;q65;Timer-15;Finished;16:31:10.135
tenant6;q89;Timer-18;Started;16:31:10.135
tenant6;q31;Timer-16;Finished;16:31:10.305
tenant6;q8;Timer-19;Started;16:31:10.305
tenant6;q89;Timer-18;Finished;16:31:11.471
tenant6;q87;Timer-20;Started;16:31:11.472
tenant6;q18;Timer-17;Finished;16:31:11.519
tenant6;q15;Timer-21;Started;16:31:11.519
tenant6;q8;Timer-19;Finished;16:31:12.179
tenant6;q45;Timer-22;Started;16:31:12.180
tenant6;q15;Timer-21;Finished;16:31:13.438
tenant6;q58;Timer-23;Started;16:31:13.438
tenant6;q45;Timer-22;Finished;16:31:14.709
tenant6;q89;Timer-24;Started;16:31:14.709
tenant6;q87;Timer-20;Finished;16:31:15.220
tenant6;q17;Timer-25;Started;16:31:15.221
tenant6;q58;Timer-23;Finished;16:31:15.361
tenant6;q96;Timer-26;Started;16:31:15.361
tenant6;q89;Timer-24;Finished;16:31:15.807
tenant6;q23;Timer-27;Started;16:31:15.807
tenant6;q96;Timer-26;Finished;16:31:16.082
tenant6;q61;Timer-28;Started;16:31:16.082
tenant6;q61;Timer-28;Finished;16:31:20.503
tenant6;q20;Timer-29;Started;16:31:20.503
tenant6;q20;Timer-29;Finished;16:31:21.538
tenant6;q70;Timer-30;Started;16:31:21.538
tenant6;q17;Timer-25;Finished;16:31:22.109
tenant6;q54;Timer-31;Started;16:31:22.109
tenant6;q70;Timer-30;Finished;16:31:24.312
tenant6;q15;Timer-32;Started;16:31:24.312
tenant6;q54;Timer-31;Finished;16:31:24.914
tenant6;q72;Timer-33;Started;16:31:24.914
tenant6;q15;Timer-32;Finished;16:31:27.619
tenant6;q61;Timer-34;Started;16:31:27.619
tenant6;q23;Timer-27;Finished;16:31:28.760
tenant6;q48;Timer-35;Started;16:31:28.760
tenant6;q48;Timer-35;Finished;16:31:29.856
tenant6;q82;Timer-36;Started;16:31:29.856
tenant6;q82;Timer-36;Finished;16:31:31.678
tenant6;q14;Timer-37;Started;16:31:31.679
tenant6;q61;Timer-34;Finished;16:31:34.218
tenant6;q81;Timer-38;Started;16:31:34.218
tenant6;q81;Timer-38;Finished;16:31:38.256
tenant6;q89;Timer-39;Started;16:31:38.256
tenant6;q72;Timer-33;Finished;16:31:38.791
tenant6;q89;Timer-40;Started;16:31:38.791
tenant6;q89;Timer-39;Finished;16:31:39.497
tenant6;q75;Timer-41;Started;16:31:39.497
tenant6;q89;Timer-40;Finished;16:31:39.981
tenant6;q12;Timer-42;Started;16:31:39.981
tenant6;q12;Timer-42;Finished;16:31:41.325
tenant6;q97;Timer-43;Started;16:31:41.325
tenant6;q75;Timer-41;Finished;16:31:45.176
tenant6;q88;Timer-44;Started;16:31:45.176
tenant6;q97;Timer-43;Finished;16:31:46.875
tenant6;q61;Timer-45;Started;16:31:46.875
tenant6;q88;Timer-44;Finished;16:31:47.129
tenant6;q19;Timer-46;Started;16:31:47.129
tenant6;q61;Timer-45;Finished;16:31:49.202
tenant6;q61;Timer-47;Started;16:31:49.202
tenant6;q19;Timer-46;Finished;16:31:49.666
tenant6;q5;Timer-48;Started;16:31:49.666
tenant6;q61;Timer-47;Finished;16:31:51.468
tenant6;q36;Timer-49;Started;16:31:51.468
tenant6;q5;Timer-48;Finished;16:31:51.888
tenant6;q44;Timer-50;Started;16:31:51.888
tenant6;q44;Timer-50;Finished;16:31:52.193
tenant6;q53;Timer-51;Started;16:31:52.193
tenant6;q36;Timer-49;Finished;16:31:52.807
tenant6;q96;Timer-52;Started;16:31:52.807
tenant6;q96;Timer-52;Finished;16:31:53.412
tenant6;q99;Timer-53;Started;16:31:53.412
tenant6;q53;Timer-51;Finished;16:31:54.050
tenant6;q62;Timer-54;Started;16:31:54.050
tenant6;q99;Timer-53;Finished;16:31:54.736
tenant6;q90;Timer-55;Started;16:31:54.736
tenant6;q14;Timer-37;Finished;16:31:54.849
tenant6;q82;Timer-56;Started;16:31:54.849
tenant6;q62;Timer-54;Finished;16:31:55.478
tenant6;q2;Timer-57;Started;16:31:55.479
tenant6;q90;Timer-55;Finished;16:31:56.343
tenant6;q41;Timer-58;Started;16:31:56.344
tenant6;q2;Timer-57;Finished;16:31:59.851
tenant6;q75;Timer-59;Started;16:31:59.851
tenant6;q82;Timer-56;Finished;16:31:59.962
tenant6;q6;Timer-60;Started;16:31:59.962
tenant6;q41;Timer-58;Finished;16:32:01.239
tenant6;q36;Timer-61;Started;16:32:01.239
tenant6;q6;Timer-60;Finished;16:32:02.159
tenant6;q17;Timer-62;Started;16:32:02.159
tenant6;q36;Timer-61;Finished;16:32:04.940
tenant6;q97;Timer-63;Started;16:32:04.940
tenant6;q75;Timer-59;Finished;16:32:06.588
tenant6;q99;Timer-64;Started;16:32:06.588
tenant6;q97;Timer-63;Finished;16:32:07.636
tenant6;q89;Timer-65;Started;16:32:07.636
tenant6;q99;Timer-64;Finished;16:32:08.491
tenant6;q97;Timer-66;Started;16:32:08.491
tenant6;q89;Timer-65;Finished;16:32:09.548
tenant6;q36;Timer-67;Started;16:32:09.548
tenant6;q97;Timer-66;Finished;16:32:10.288
tenant6;q29;Timer-68;Started;16:32:10.289
tenant6;q17;Timer-62;Finished;16:32:10.317
tenant6;q36;Timer-67;Finished;16:32:10.974
tenant6;q29;Timer-68;Finished;16:32:14.948
