TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant4;q59;Timer-0;Launched;14:54:43.855
tenant4;q59;Timer-0;Started;14:54:43.856
tenant4;q4;Timer-1;Launched;14:54:46.522
tenant4;q4;Timer-1;Started;14:54:46.522
tenant4;q11;Timer-2;Launched;14:54:47.305
tenant4;q11;Timer-2;Started;14:54:47.306
tenant4;q4;Timer-3;Launched;14:54:48.223
tenant4;q54;Timer-4;Launched;14:54:48.672
tenant4;q18;Timer-5;Launched;14:54:48.756
tenant4;q14;Timer-6;Launched;14:54:51.439
tenant4;q49;Timer-7;Launched;14:54:51.673
tenant4;q8;Timer-8;Launched;14:54:52.724
tenant4;q29;Timer-9;Launched;14:54:52.831
tenant4;q33;Timer-10;Launched;14:54:55.010
tenant4;q14;Timer-11;Launched;14:54:55.974
tenant4;q11;Timer-12;Launched;14:54:57.823
tenant4;q59;Timer-0;Finished;14:54:58.526
tenant4;q11;Timer-2;Finished;14:54:58.527
tenant4;q4;Timer-1;Finished;14:54:58.527
tenant4;q4;Timer-3;Started;14:54:58.527
tenant4;q54;Timer-4;Started;14:54:58.527
tenant4;q18;Timer-5;Started;14:54:58.527
tenant4;q33;Timer-13;Launched;14:54:59.507
tenant4;q54;Timer-14;Launched;14:54:59.557
tenant4;q48;Timer-15;Launched;14:55:01.258
tenant4;q54;Timer-4;Finished;14:55:02.878
tenant4;q14;Timer-6;Started;14:55:02.879
tenant4;q18;Timer-5;Finished;14:55:03.168
tenant4;q49;Timer-7;Started;14:55:03.168
tenant4;q4;Timer-3;Finished;14:55:03.221
tenant4;q8;Timer-8;Started;14:55:03.222
tenant4;q8;Timer-16;Launched;14:55:05.391
tenant4;q39;Timer-17;Launched;14:55:06.674
tenant4;q8;Timer-8;Finished;14:55:07.045
tenant4;q29;Timer-9;Started;14:55:07.045
tenant4;q49;Timer-7;Finished;14:55:07.122
tenant4;q33;Timer-10;Started;14:55:07.122
tenant4;q31;Timer-18;Launched;14:55:07.358
tenant4;q56;Timer-19;Launched;14:55:07.608
tenant4;q44;Timer-20;Launched;14:55:09.408
tenant4;q25;Timer-21;Launched;14:55:09.909
tenant4;q33;Timer-10;Finished;14:55:10.299
tenant4;q14;Timer-11;Started;14:55:10.299
tenant4;q29;Timer-9;Finished;14:55:11.269
tenant4;q11;Timer-12;Started;14:55:11.269
tenant4;q56;Timer-22;Launched;14:55:13.842
tenant4;q18;Timer-23;Launched;14:55:14.025
tenant4;q24;Timer-24;Launched;14:55:15.026
tenant4;q11;Timer-12;Finished;14:55:15.740
tenant4;q33;Timer-13;Started;14:55:15.740
tenant4;q48;Timer-25;Launched;14:55:18.395
tenant4;q33;Timer-13;Finished;14:55:19.729
tenant4;q54;Timer-14;Started;14:55:19.729
tenant4;q4;Timer-26;Launched;14:55:20.229
tenant4;q14;Timer-27;Launched;14:55:20.562
tenant4;q8;Timer-28;Launched;14:55:20.779
tenant4;q11;Timer-29;Launched;14:55:20.996
tenant4;q49;Timer-30;Launched;14:55:21.163
tenant4;q9;Timer-31;Launched;14:55:21.246
tenant4;q54;Timer-14;Finished;14:55:22.268
