TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant3;q43;Timer-27;Launched;22:03:25.158
tenant3;q15;Timer-28;Launched;22:03:25.597
tenant3;q42;Timer-16;Finished;22:03:25.678
tenant3;q53;Timer-17;Started;22:03:25.679
tenant3;q21;Timer-14;Finished;22:03:25.784
tenant3;q97;Timer-18;Started;22:03:25.784
tenant3;q15;Timer-29;Launched;22:03:26.035
tenant3;q15;Timer-30;Launched;22:03:26.428
tenant3;q52;Timer-31;Launched;22:03:26.682
tenant3;q43;Timer-32;Launched;22:03:26.821
tenant3;q82;Timer-33;Launched;22:03:26.845
tenant3;q53;Timer-17;Finished;22:03:26.910
tenant3;q52;Timer-19;Started;22:03:26.910
tenant3;q93;Timer-34;Launched;22:03:27.283
tenant3;q89;Timer-35;Launched;22:03:27.399
tenant3;q52;Timer-19;Finished;22:03:27.721
tenant3;q42;Timer-20;Started;22:03:27.721
tenant3;q63;Timer-36;Launched;22:03:28.022
tenant3;q21;Timer-37;Launched;22:03:28.115
tenant3;q42;Timer-20;Finished;22:03:28.367
tenant3;q86;Timer-21;Started;22:03:28.367
tenant3;q97;Timer-18;Finished;22:03:28.665
tenant3;q12;Timer-22;Started;22:03:28.665
tenant3;q86;Timer-21;Finished;22:03:29.253
tenant3;q63;Timer-23;Started;22:03:29.253
tenant3;q12;Timer-22;Finished;22:03:29.815
tenant3;q98;Timer-24;Started;22:03:29.815
tenant3;q63;Timer-23;Finished;22:03:30.580
tenant3;q20;Timer-25;Started;22:03:30.580
tenant3;q98;Timer-24;Finished;22:03:31.009
tenant3;q98;Timer-26;Started;22:03:31.009
tenant3;q20;Timer-25;Finished;22:03:31.179
tenant3;q43;Timer-27;Started;22:03:31.179
tenant3;q98;Timer-26;Finished;22:03:31.883
tenant3;q15;Timer-28;Started;22:03:31.883
tenant3;q43;Timer-27;Finished;22:03:32.280
tenant3;q15;Timer-29;Started;22:03:32.280
tenant3;q22;Timer-15;Finished;22:03:32.292
tenant3;q15;Timer-30;Started;22:03:32.293
tenant3;q15;Timer-28;Finished;22:03:33.282
tenant3;q52;Timer-31;Started;22:03:33.282
tenant3;q15;Timer-29;Finished;22:03:33.439
tenant3;q43;Timer-32;Started;22:03:33.440
tenant3;q15;Timer-30;Finished;22:03:33.480
tenant3;q82;Timer-33;Started;22:03:33.480
tenant3;q52;Timer-31;Finished;22:03:34.015
tenant3;q93;Timer-34;Started;22:03:34.016
tenant3;q43;Timer-32;Finished;22:03:34.143
tenant3;q89;Timer-35;Started;22:03:34.144
tenant3;q93;Timer-34;Finished;22:03:34.152
tenant3;q63;Timer-36;Started;22:03:34.152
tenant3;q89;Timer-35;Finished;22:03:35.003
tenant3;q21;Timer-37;Started;22:03:35.003
tenant3;q82;Timer-33;Finished;22:03:35.048
tenant3;q63;Timer-36;Finished;22:03:35.589
tenant3;q21;Timer-37;Finished;22:03:35.999
